Tilda UID,Brand,SKU,Category,Description,Photo,Price,Quantity,Editions,Parent UID
11420,Falconeri,XQ5Y0W-X200PM,women,Платье,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/XQ5Y0W-X200PM-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/XQ5Y0W-X200PM-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/XQ5Y0W-X200PM-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/XQ5Y0W-X200PM-3.jpg,4099,,,
11420-40,Falconeri,XQ5Y0W-X200PM,women,Платье,,4099,100,size: 40,11420
11420-42,Falconeri,XQ5Y0W-X200PM,women,Платье,,4099,100,size: 42,11420
11420-44,Falconeri,XQ5Y0W-X200PM,women,Платье,,4099,100,size: 44,11420
11420-46,Falconeri,XQ5Y0W-X200PM,women,Платье,,4099,100,size: 46,11420
5559,Marc O'Polo,88J31W-X200PM,women,Майка,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/88J31W-X200PM-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/88J31W-X200PM-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/88J31W-X200PM-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/88J31W-X200PM-3.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/88J31W-X200PM-4.jpg,849,,,
5559-38-40,Marc O'Polo,88J31W-X200PM,women,Майка,,849,100,size: 38/40,5559
5559-40-42,Marc O'Polo,88J31W-X200PM,women,Майка,,849,100,size: 40/42,5559
16039,Coccinelle,101505-SCALTR,women,Сумка,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101505-SCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101505-SCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101505-SCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101505-SCALTR-3.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101505-SCALTR-4.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101505-SCALTR-5.jpg,4549,,,
16039-00,Coccinelle,101505-SCALTR,women,Сумка,,4549,100,size: 00,16039
1997,Weekend Max Mara,109388-RCALTR,women,Платок,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109388-RCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109388-RCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109388-RCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109388-RCALTR-3.jpg,3049,,,
1997-00,Weekend Max Mara,109388-RCALTR,women,Платок,,3049,100,size: 00,1997
11755,Falconeri,8JW50W-X200PM,women,Футболка,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/8JW50W-X200PM-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/8JW50W-X200PM-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/8JW50W-X200PM-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/8JW50W-X200PM-3.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/8JW50W-X200PM-4.jpg,2599,,,
11755-40,Falconeri,8JW50W-X200PM,women,Футболка,,2599,100,size: 40,11755
11755-42,Falconeri,8JW50W-X200PM,women,Футболка,,2599,100,size: 42,11755
11755-44,Falconeri,8JW50W-X200PM,women,Футболка,,2599,100,size: 44,11755
11755-46,Falconeri,8JW50W-X200PM,women,Футболка,,2599,100,size: 46,11755
6862,Marc O'Polo,KN1A1W-X200PM,women,Платье,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/KN1A1W-X200PM-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/KN1A1W-X200PM-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/KN1A1W-X200PM-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/KN1A1W-X200PM-3.jpg,2749,,,
6862-38,Marc O'Polo,KN1A1W-X200PM,women,Платье,,2749,100,size: 38,6862
6862-42,Marc O'Polo,KN1A1W-X200PM,women,Платье,,2749,100,size: 42,6862
10393,Diesel,108897-ECALTR,men,Джинсы,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108897-ECALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108897-ECALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108897-ECALTR-2.jpg,2449,,,
10393-27-L32,Diesel,108897-ECALTR,men,Джинсы,,2449,100,size: 27/L32,10393
10393-28-L32,Diesel,108897-ECALTR,men,Джинсы,,2449,100,size: 28/L32,10393
10393-29-L32,Diesel,108897-ECALTR,men,Джинсы,,2449,100,size: 29/L32,10393
10393-31-L32,Diesel,108897-ECALTR,men,Джинсы,,2449,100,size: 31/L32,10393
13547,Calvin Klein,101032-TCALTR,unisex,Очки солнцезащитные,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101032-TCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101032-TCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101032-TCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101032-TCALTR-3.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101032-TCALTR-4.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101032-TCALTR-5.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101032-TCALTR-6.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101032-TCALTR-7.jpg,4649,,,
13547-51,Calvin Klein,101032-TCALTR,unisex,Очки солнцезащитные,,4649,100,size: 51,13547
10767,Karl Lagerfeld,7F2X0W-X200PM,women,Босоножки,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/7F2X0W-X200PM-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/7F2X0W-X200PM-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/7F2X0W-X200PM-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/7F2X0W-X200PM-3.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/7F2X0W-X200PM-4.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/7F2X0W-X200PM-5.jpg,3199,,,
10767-36,Karl Lagerfeld,7F2X0W-X200PM,women,Босоножки,,3199,100,size: 36,10767
10767-37,Karl Lagerfeld,7F2X0W-X200PM,women,Босоножки,,3199,100,size: 37,10767
10767-38,Karl Lagerfeld,7F2X0W-X200PM,women,Босоножки,,3199,100,size: 38,10767
10767-39,Karl Lagerfeld,7F2X0W-X200PM,women,Босоножки,,3199,100,size: 39,10767
10767-40,Karl Lagerfeld,7F2X0W-X200PM,women,Босоножки,,3199,100,size: 40,10767
7752,Liu Jo,108581-TCALTR,women,Туфли,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108581-TCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108581-TCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108581-TCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108581-TCALTR-3.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108581-TCALTR-4.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108581-TCALTR-5.jpg,2199,,,
7752-36,Liu Jo,108581-TCALTR,women,Туфли,,2199,100,size: 36,7752
7752-37,Liu Jo,108581-TCALTR,women,Туфли,,2199,100,size: 37,7752
11947,Liu Jo,105425-LCALTR,women,Очки солнцезащитные,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105425-LCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105425-LCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105425-LCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105425-LCALTR-3.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105425-LCALTR-4.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105425-LCALTR-5.jpg,3249,,,
11947-56,Liu Jo,105425-LCALTR,women,Очки солнцезащитные,,3249,100,size: 56,11947
4365,Marc O'Polo,NGDB0W-X200PM,women,Футболка,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/NGDB0W-X200PM-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/NGDB0W-X200PM-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/NGDB0W-X200PM-2.jpg,799,,,
4365-38-40,Marc O'Polo,NGDB0W-X200PM,women,Футболка,,799,100,size: 38/40,4365
4365-40-42,Marc O'Polo,NGDB0W-X200PM,women,Футболка,,799,100,size: 40/42,4365
4365-42-44,Marc O'Polo,NGDB0W-X200PM,women,Футболка,,799,100,size: 42/44,4365
4365-44-46,Marc O'Polo,NGDB0W-X200PM,women,Футболка,,799,100,size: 44/46,4365
4365-46-48,Marc O'Polo,NGDB0W-X200PM,women,Футболка,,799,100,size: 46/48,4365
4365-48-50,Marc O'Polo,NGDB0W-X200PM,women,Футболка,,799,100,size: 48/50,4365
16962,Pinko,107098-KCALTR,women,Леггинсы,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107098-KCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107098-KCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107098-KCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107098-KCALTR-3.jpg,2449,,,
16962-40-42,Pinko,107098-KCALTR,women,Леггинсы,,2449,100,size: 40/42,16962
16962-42-44,Pinko,107098-KCALTR,women,Леггинсы,,2449,100,size: 42/44,16962
16962-44-46,Pinko,107098-KCALTR,women,Леггинсы,,2449,100,size: 44/46,16962
16962-46-48,Pinko,107098-KCALTR,women,Леггинсы,,2449,100,size: 46/48,16962
9240,Falconeri,FQXW0W-X200PM,women,Топ,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/FQXW0W-X200PM-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/FQXW0W-X200PM-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/FQXW0W-X200PM-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/FQXW0W-X200PM-3.jpg,2449,,,
9240-40,Falconeri,FQXW0W-X200PM,women,Топ,,2449,100,size: 40,9240
9240-42,Falconeri,FQXW0W-X200PM,women,Топ,,2449,100,size: 42,9240
9240-44,Falconeri,FQXW0W-X200PM,women,Топ,,2449,100,size: 44,9240
9240-46,Falconeri,FQXW0W-X200PM,women,Топ,,2449,100,size: 46,9240
16744,Guess,105171-ECALTR,men,Рюкзак,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105171-ECALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105171-ECALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105171-ECALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105171-ECALTR-3.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105171-ECALTR-4.jpg,1999,,,
16744-00,Guess,105171-ECALTR,men,Рюкзак,,1999,100,size: 00,16744
16419,EA7,108201-MCALTR,unisex,Футболка,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108201-MCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108201-MCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108201-MCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108201-MCALTR-3.jpg,1299,,,
16419-46-48,EA7,108201-MCALTR,unisex,Футболка,,1299,100,size: 46/48,16419
16419-50-52,EA7,108201-MCALTR,unisex,Футболка,,1299,100,size: 50/52,16419
12632,Aeronautica Militare,102705-HCALTR,men,Брюки,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102705-HCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102705-HCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102705-HCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102705-HCALTR-3.jpg,2549,,,
12632-50,Aeronautica Militare,102705-HCALTR,men,Брюки,,2549,100,size: 50,12632
12632-52,Aeronautica Militare,102705-HCALTR,men,Брюки,,2549,100,size: 52,12632
12632-54,Aeronautica Militare,102705-HCALTR,men,Брюки,,2549,100,size: 54,12632
8733,Liu Jo,108546-SCALTR,women,Сумка,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108546-SCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108546-SCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108546-SCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108546-SCALTR-3.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108546-SCALTR-4.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108546-SCALTR-5.jpg,3399,,,
8733-00,Liu Jo,108546-SCALTR,women,Сумка,,3399,100,size: 00,8733
16856,EA7,109232-PCALTR,women,Костюм спортивный,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109232-PCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109232-PCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109232-PCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109232-PCALTR-3.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109232-PCALTR-4.jpg,2599,,,
16856-40-42,EA7,109232-PCALTR,women,Костюм спортивный,,2599,100,size: 40/42,16856
16856-42-44,EA7,109232-PCALTR,women,Костюм спортивный,,2599,100,size: 42/44,16856
16856-46-48,EA7,109232-PCALTR,women,Костюм спортивный,,2599,100,size: 46/48,16856
7830,Boss,100276-ICALTR,men,Футболка,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100276-ICALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100276-ICALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100276-ICALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100276-ICALTR-3.jpg,1099,,,
7830-46-48,Boss,100276-ICALTR,men,Футболка,,1099,100,size: 46/48,7830
7830-48-50,Boss,100276-ICALTR,men,Футболка,,1099,100,size: 48/50,7830
7830-54-56,Boss,100276-ICALTR,men,Футболка,,1099,100,size: 54/56,7830
6064,Diesel,104228-ECALTR,men,Футболка,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104228-ECALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104228-ECALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104228-ECALTR-2.jpg,1049,,,
6064-46-48,Diesel,104228-ECALTR,men,Футболка,,1049,100,size: 46/48,6064
6064-48-50,Diesel,104228-ECALTR,men,Футболка,,1049,100,size: 48/50,6064
6064-50-52,Diesel,104228-ECALTR,men,Футболка,,1049,100,size: 50/52,6064
6064-52-54,Diesel,104228-ECALTR,men,Футболка,,1049,100,size: 52/54,6064
18709,Aeronautica Militare,104872-ICALTR,women,Футболка,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104872-ICALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104872-ICALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104872-ICALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104872-ICALTR-3.jpg,1749,,,
18709-42-44,Aeronautica Militare,104872-ICALTR,women,Футболка,,1749,100,size: 42/44,18709
7761,Boss,107837-SCALTR,men,Брюки спортивные,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107837-SCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107837-SCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107837-SCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107837-SCALTR-3.jpg,2099,,,
7761-46-48,Boss,107837-SCALTR,men,Брюки спортивные,,2099,100,size: 46/48,7761
7761-48-50,Boss,107837-SCALTR,men,Брюки спортивные,,2099,100,size: 48/50,7761
7761-50-52,Boss,107837-SCALTR,men,Брюки спортивные,,2099,100,size: 50/52,7761
7761-52-54,Boss,107837-SCALTR,men,Брюки спортивные,,2099,100,size: 52/54,7761
7761-54-56,Boss,107837-SCALTR,men,Брюки спортивные,,2099,100,size: 54/56,7761
7761-56-58,Boss,107837-SCALTR,men,Брюки спортивные,,2099,100,size: 56/58,7761
10251,Karl Lagerfeld,104552-TCALTR,women,Футболка,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104552-TCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104552-TCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104552-TCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104552-TCALTR-3.jpg,1649,,,
10251-40-42,Karl Lagerfeld,104552-TCALTR,women,Футболка,,1649,100,size: 40/42,10251
10251-42-44,Karl Lagerfeld,104552-TCALTR,women,Футболка,,1649,100,size: 42/44,10251
10251-44-46,Karl Lagerfeld,104552-TCALTR,women,Футболка,,1649,100,size: 44/46,10251
10251-46-48,Karl Lagerfeld,104552-TCALTR,women,Футболка,,1649,100,size: 46/48,10251
6919,Twinset Milano,101243-TCALTR,women,Сумка,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101243-TCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101243-TCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101243-TCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101243-TCALTR-3.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101243-TCALTR-4.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101243-TCALTR-5.jpg,3599,,,
6919-00,Twinset Milano,101243-TCALTR,women,Сумка,,3599,100,size: 00,6919
16024,Guess,109744-KCALTR,women,Топ спортивный,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109744-KCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109744-KCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109744-KCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109744-KCALTR-3.jpg,999,,,
16024-40-42,Guess,109744-KCALTR,women,Топ спортивный,,999,100,size: 40/42,16024
16024-42-44,Guess,109744-KCALTR,women,Топ спортивный,,999,100,size: 42/44,16024
4353,Boss,108232-UCALTR,men,Кроссовки,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108232-UCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108232-UCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108232-UCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108232-UCALTR-3.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108232-UCALTR-4.jpg,2449,,,
