id	title	description	link	image_link	availability	price	brand	gender	size	item_group_id
31524-00	Рюкзак	Рюкзак	https://m.ququ.shop/product/103903-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103903-UCALTR-0.jpg	in_stock	5849 TJS	Versace Jeans Couture	female	size: 00	31524
30656-35	Кроссовки	Кроссовки	https://m.ququ.shop/product/102173-YCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102173-YCALTR-0.jpg	in_stock	3599 TJS	Liu Jo	female	size: 35	30656
30656-36	Кроссовки	Кроссовки	https://m.ququ.shop/product/102173-YCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102173-YCALTR-0.jpg	in_stock	3599 TJS	Liu Jo	female	size: 36	30656
30656-37	Кроссовки	Кроссовки	https://m.ququ.shop/product/102173-YCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102173-YCALTR-0.jpg	in_stock	3599 TJS	Liu Jo	female	size: 37	30656
31229-40	Платье	Платье	https://m.ququ.shop/product/109149-NCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109149-NCALTR-0.jpg	in_stock	4999 TJS	Karl Lagerfeld	female	size: 40	31229
31229-42	Платье	Платье	https://m.ququ.shop/product/109149-NCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109149-NCALTR-0.jpg	in_stock	4999 TJS	Karl Lagerfeld	female	size: 42	31229
5353-40-42	Джинсы	Джинсы	https://m.ququ.shop/product/106256-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106256-SCALTR-0.jpg	in_stock	3999 TJS	Liu Jo	female	size: 40/42	5353
5353-42	Джинсы	Джинсы	https://m.ququ.shop/product/106256-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106256-SCALTR-0.jpg	in_stock	3999 TJS	Liu Jo	female	size: 42	5353
5353-42-44	Джинсы	Джинсы	https://m.ququ.shop/product/106256-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106256-SCALTR-0.jpg	in_stock	3999 TJS	Liu Jo	female	size: 42/44	5353
5353-44	Джинсы	Джинсы	https://m.ququ.shop/product/106256-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106256-SCALTR-0.jpg	in_stock	3999 TJS	Liu Jo	female	size: 44	5353
5353-44-46	Джинсы	Джинсы	https://m.ququ.shop/product/106256-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106256-SCALTR-0.jpg	in_stock	3999 TJS	Liu Jo	female	size: 44/46	5353
32231-26-L30	Джинсы	Джинсы	https://m.ququ.shop/product/105166-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105166-UCALTR-0.jpg	in_stock	2449 TJS	Tommy Hilfiger	female	size: 26/L30	32231
32231-27-L30	Джинсы	Джинсы	https://m.ququ.shop/product/105166-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105166-UCALTR-0.jpg	in_stock	2449 TJS	Tommy Hilfiger	female	size: 27/L30	32231
32231-28-L30	Джинсы	Джинсы	https://m.ququ.shop/product/105166-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105166-UCALTR-0.jpg	in_stock	2449 TJS	Tommy Hilfiger	female	size: 28/L30	32231
32231-29-L30	Джинсы	Джинсы	https://m.ququ.shop/product/105166-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105166-UCALTR-0.jpg	in_stock	2449 TJS	Tommy Hilfiger	female	size: 29/L30	32231
32231-25-L32	Джинсы	Джинсы	https://m.ququ.shop/product/105166-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105166-UCALTR-0.jpg	in_stock	2449 TJS	Tommy Hilfiger	female	size: 25/L32	32231
32231-26-L32	Джинсы	Джинсы	https://m.ququ.shop/product/105166-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105166-UCALTR-0.jpg	in_stock	2449 TJS	Tommy Hilfiger	female	size: 26/L32	32231
32231-27-L32	Джинсы	Джинсы	https://m.ququ.shop/product/105166-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105166-UCALTR-0.jpg	in_stock	2449 TJS	Tommy Hilfiger	female	size: 27/L32	32231
32231-28-L32	Джинсы	Джинсы	https://m.ququ.shop/product/105166-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105166-UCALTR-0.jpg	in_stock	2449 TJS	Tommy Hilfiger	female	size: 28/L32	32231
30425-00	Обложка для паспорта	Обложка для паспорта	https://m.ququ.shop/product/106222-GCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106222-GCALTR-0.jpg	in_stock	1949 TJS	Karl Lagerfeld	female	size: 00	30425
32712-00	Сумка	Сумка	https://m.ququ.shop/product/200213-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/200213-SCALTR-0.jpg	in_stock	2099 TJS	Tommy Hilfiger	male	size: 00	32712
23323-54	Очки солнцезащитные	Очки солнцезащитные	https://m.ququ.shop/product/102501-WCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102501-WCALTR-0.jpg	in_stock	2699 TJS	Twinset Milano	female	size: 54	23323
28782-27-L32	Джинсы	Джинсы	https://m.ququ.shop/product/205362-WCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/205362-WCALTR-0.jpg	in_stock	3199 TJS	Diesel	male	size: 27/L32	28782
28782-28-L32	Джинсы	Джинсы	https://m.ququ.shop/product/205362-WCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/205362-WCALTR-0.jpg	in_stock	3199 TJS	Diesel	male	size: 28/L32	28782
28782-29-L32	Джинсы	Джинсы	https://m.ququ.shop/product/205362-WCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/205362-WCALTR-0.jpg	in_stock	3199 TJS	Diesel	male	size: 29/L32	28782
31279-37	Туфли	Туфли	https://m.ququ.shop/product/L4PY0W-X200PM	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/L4PY0W-X200PM-0.jpg	in_stock	4049 TJS	Karl Lagerfeld	female	size: 37	31279
31279-38	Туфли	Туфли	https://m.ququ.shop/product/L4PY0W-X200PM	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/L4PY0W-X200PM-0.jpg	in_stock	4049 TJS	Karl Lagerfeld	female	size: 38	31279
31279-39	Туфли	Туфли	https://m.ququ.shop/product/L4PY0W-X200PM	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/L4PY0W-X200PM-0.jpg	in_stock	4049 TJS	Karl Lagerfeld	female	size: 39	31279
31279-40	Туфли	Туфли	https://m.ququ.shop/product/L4PY0W-X200PM	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/L4PY0W-X200PM-0.jpg	in_stock	4049 TJS	Karl Lagerfeld	female	size: 40	31279
31279-41	Туфли	Туфли	https://m.ququ.shop/product/L4PY0W-X200PM	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/L4PY0W-X200PM-0.jpg	in_stock	4049 TJS	Karl Lagerfeld	female	size: 41	31279
31746-35	Сандалии	Сандалии	https://m.ququ.shop/product/104726-QCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104726-QCALTR-0.jpg	in_stock	5099 TJS	Pinko	female	size: 35	31746
31746-36	Сандалии	Сандалии	https://m.ququ.shop/product/104726-QCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104726-QCALTR-0.jpg	in_stock	5099 TJS	Pinko	female	size: 36	31746
32851-40-42	Брюки	Брюки	https://m.ququ.shop/product/100377-JCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100377-JCALTR-0.jpg	in_stock	3399 TJS	Liu Jo	female	size: 40/42	32851
32851-42-44	Брюки	Брюки	https://m.ququ.shop/product/100377-JCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100377-JCALTR-0.jpg	in_stock	3399 TJS	Liu Jo	female	size: 42/44	32851
32851-46-48	Брюки	Брюки	https://m.ququ.shop/product/100377-JCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100377-JCALTR-0.jpg	in_stock	3399 TJS	Liu Jo	female	size: 46/48	32851
28732-46-48	Платье пляжное	Платье пляжное	https://m.ququ.shop/product/106933-NCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106933-NCALTR-0.jpg	in_stock	3049 TJS	Pinko	female	size: 46/48	28732
32352-00	Кошелек	Кошелек	https://m.ququ.shop/product/I16M0W-X200PM	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/I16M0W-X200PM-0.jpg	in_stock	2749 TJS	Furla	female	size: 00	32352
30565-40-42	Футболка	Футболка	https://m.ququ.shop/product/108724-OCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108724-OCALTR-0.jpg	in_stock	1999 TJS	Karl Lagerfeld	female	size: 40/42	30565
30565-42-44	Футболка	Футболка	https://m.ququ.shop/product/108724-OCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108724-OCALTR-0.jpg	in_stock	1999 TJS	Karl Lagerfeld	female	size: 42/44	30565
30565-44-46	Футболка	Футболка	https://m.ququ.shop/product/108724-OCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108724-OCALTR-0.jpg	in_stock	1999 TJS	Karl Lagerfeld	female	size: 44/46	30565
31650-00	Ремень	Ремень	https://m.ququ.shop/product/103975-XCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103975-XCALTR-0.jpg	in_stock	1299 TJS	EA7	female	size: 00	31650
15937-00	Сумка	Сумка	https://m.ququ.shop/product/101043-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101043-TCALTR-0.jpg	in_stock	3149 TJS	Twinset Milano	female	size: 00	15937
28438-00	Сумка	Сумка	https://m.ququ.shop/product/106429-WCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106429-WCALTR-0.jpg	in_stock	3499 TJS	Karl Lagerfeld	female	size: 00	28438
30989-57	Очки солнцезащитные	Очки солнцезащитные	https://m.ququ.shop/product/101259-RCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101259-RCALTR-0.jpg	in_stock	1449 TJS	Max&Co	female	size: 57	30989
28137-00	Сумка	Сумка	https://m.ququ.shop/product/100004-WCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100004-WCALTR-0.jpg	in_stock	10149 TJS	Pinko	female	size: 00	28137
96A204-00	Часы наручные	Часы наручные	https://m.ququ.shop/product/402-A69	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/96A204-0.jpg	in_stock	'4999' TJS	BULOVA	male	size: 00	96A204
11032-40-42	Футболка	Футболка	https://m.ququ.shop/product/102588-RCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102588-RCALTR-0.jpg	in_stock	1649 TJS	Weekend Max Mara	female	size: 40/42	11032
11032-42-44	Футболка	Футболка	https://m.ququ.shop/product/102588-RCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102588-RCALTR-0.jpg	in_stock	1649 TJS	Weekend Max Mara	female	size: 42/44	11032
11032-44-46	Футболка	Футболка	https://m.ququ.shop/product/102588-RCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102588-RCALTR-0.jpg	in_stock	1649 TJS	Weekend Max Mara	female	size: 44/46	11032
33268-44	Джинсы	Джинсы	https://m.ququ.shop/product/208247-MCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/208247-MCALTR-0.jpg	in_stock	4799 TJS	Diesel	male	size: 44	33268
32640-44-46	Платье	Платье	https://m.ququ.shop/product/108547-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108547-UCALTR-0.jpg	in_stock	4249 TJS	Pinko	female	size: 44/46	32640
32640-46-48	Платье	Платье	https://m.ququ.shop/product/108547-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108547-UCALTR-0.jpg	in_stock	4249 TJS	Pinko	female	size: 46/48	32640
33277-46-48	Топ	Топ	https://m.ququ.shop/product/106756-VCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106756-VCALTR-0.jpg	in_stock	2249 TJS	Pinko	female	size: 46/48	33277
33610-00	Сумка	Сумка	https://m.ququ.shop/product/Q7BO0W-X200PM	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/Q7BO0W-X200PM-0.jpg	in_stock	5349 TJS	Furla	female	size: 00	33610
1194-46-48	Костюм спортивный	Костюм спортивный	https://m.ququ.shop/product/5FVUJM-E200AE	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/5FVUJM-E200AE-0.jpg	in_stock	3649 TJS	EA7	male	size: 46/48	1194
1194-48-50	Костюм спортивный	Костюм спортивный	https://m.ququ.shop/product/5FVUJM-E200AE	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/5FVUJM-E200AE-0.jpg	in_stock	3649 TJS	EA7	male	size: 48/50	1194
1194-50-52	Костюм спортивный	Костюм спортивный	https://m.ququ.shop/product/5FVUJM-E200AE	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/5FVUJM-E200AE-0.jpg	in_stock	3649 TJS	EA7	male	size: 50/52	1194
1194-52-54	Костюм спортивный	Костюм спортивный	https://m.ququ.shop/product/5FVUJM-E200AE	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/5FVUJM-E200AE-0.jpg	in_stock	3649 TJS	EA7	male	size: 52/54	1194
1194-54-56	Костюм спортивный	Костюм спортивный	https://m.ququ.shop/product/5FVUJM-E200AE	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/5FVUJM-E200AE-0.jpg	in_stock	3649 TJS	EA7	male	size: 54/56	1194
1194-56-58	Костюм спортивный	Костюм спортивный	https://m.ququ.shop/product/5FVUJM-E200AE	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/5FVUJM-E200AE-0.jpg	in_stock	3649 TJS	EA7	male	size: 56/58	1194
33796-44	Блуза	Блуза	https://m.ququ.shop/product/107304-WCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107304-WCALTR-0.jpg	in_stock	9099 TJS	Pinko	female	size: 44	33796
3402-40	Брюки	Брюки	https://m.ququ.shop/product/203568-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/203568-SCALTR-0.jpg	in_stock	6699 TJS	Love Moschino	female	size: 40	3402
3402-44	Брюки	Брюки	https://m.ququ.shop/product/203568-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/203568-SCALTR-0.jpg	in_stock	6699 TJS	Love Moschino	female	size: 44	3402
3402-48	Брюки	Брюки	https://m.ququ.shop/product/203568-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/203568-SCALTR-0.jpg	in_stock	6699 TJS	Love Moschino	female	size: 48	3402
25785-36	Кроссовки	Кроссовки	https://m.ququ.shop/product/S7T40W-X200PM	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/S7T40W-X200PM-0.jpg	in_stock	4049 TJS	Karl Lagerfeld	female	size: 36	25785
25785-37	Кроссовки	Кроссовки	https://m.ququ.shop/product/S7T40W-X200PM	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/S7T40W-X200PM-0.jpg	in_stock	4049 TJS	Karl Lagerfeld	female	size: 37	25785
25785-38	Кроссовки	Кроссовки	https://m.ququ.shop/product/S7T40W-X200PM	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/S7T40W-X200PM-0.jpg	in_stock	4049 TJS	Karl Lagerfeld	female	size: 38	25785
25785-39	Кроссовки	Кроссовки	https://m.ququ.shop/product/S7T40W-X200PM	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/S7T40W-X200PM-0.jpg	in_stock	4049 TJS	Karl Lagerfeld	female	size: 39	25785
25785-40	Кроссовки	Кроссовки	https://m.ququ.shop/product/S7T40W-X200PM	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/S7T40W-X200PM-0.jpg	in_stock	4049 TJS	Karl Lagerfeld	female	size: 40	25785
25785-41	Кроссовки	Кроссовки	https://m.ququ.shop/product/S7T40W-X200PM	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/S7T40W-X200PM-0.jpg	in_stock	4049 TJS	Karl Lagerfeld	female	size: 41	25785
1678-00	Сумка	Сумка	https://m.ququ.shop/product/107028-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107028-UCALTR-0.jpg	in_stock	3099 TJS	Boss	female	size: 00	1678
33876-40	Брюки	Брюки	https://m.ququ.shop/product/103505-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103505-UCALTR-0.jpg	in_stock	5449 TJS	Weekend Max Mara	female	size: 40	33876
17133-30-L32	Брюки	Брюки	https://m.ququ.shop/product/105209-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105209-TCALTR-0.jpg	in_stock	2449 TJS	Boss	male	size: 30/L32	17133
17133-31-L32	Брюки	Брюки	https://m.ququ.shop/product/105209-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105209-TCALTR-0.jpg	in_stock	2449 TJS	Boss	male	size: 31/L32	17133
17133-32-L32	Брюки	Брюки	https://m.ququ.shop/product/105209-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105209-TCALTR-0.jpg	in_stock	2449 TJS	Boss	male	size: 32/L32	17133
17133-33-L32	Брюки	Брюки	https://m.ququ.shop/product/105209-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105209-TCALTR-0.jpg	in_stock	2449 TJS	Boss	male	size: 33/L32	17133
17133-34-L32	Брюки	Брюки	https://m.ququ.shop/product/105209-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105209-TCALTR-0.jpg	in_stock	2449 TJS	Boss	male	size: 34/L32	17133
17133-36-L32	Брюки	Брюки	https://m.ququ.shop/product/105209-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105209-TCALTR-0.jpg	in_stock	2449 TJS	Boss	male	size: 36/L32	17133
33525-40	Брюки	Брюки	https://m.ququ.shop/product/101201-EAALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101201-EAALTR-0.jpg	in_stock	2599 TJS	Tommy Hilfiger	female	size: 40	33525
33246-40	Брюки	Брюки	https://m.ququ.shop/product/107479-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107479-SCALTR-0.jpg	in_stock	5849 TJS	Diesel	female	size: 40	33246
33246-42	Брюки	Брюки	https://m.ququ.shop/product/107479-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107479-SCALTR-0.jpg	in_stock	5849 TJS	Diesel	female	size: 42	33246
33246-44	Брюки	Брюки	https://m.ququ.shop/product/107479-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107479-SCALTR-0.jpg	in_stock	5849 TJS	Diesel	female	size: 44	33246
33246-46	Брюки	Брюки	https://m.ququ.shop/product/107479-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107479-SCALTR-0.jpg	in_stock	5849 TJS	Diesel	female	size: 46	33246
32055-40	Джинсы	Джинсы	https://m.ququ.shop/product/105250-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105250-UCALTR-0.jpg	in_stock	3899 TJS	Diesel	female	size: 40	32055
32055-40-42	Джинсы	Джинсы	https://m.ququ.shop/product/105250-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105250-UCALTR-0.jpg	in_stock	3899 TJS	Diesel	female	size: 40/42	32055
32055-42	Джинсы	Джинсы	https://m.ququ.shop/product/105250-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105250-UCALTR-0.jpg	in_stock	3899 TJS	Diesel	female	size: 42	32055
32055-42-44	Джинсы	Джинсы	https://m.ququ.shop/product/105250-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105250-UCALTR-0.jpg	in_stock	3899 TJS	Diesel	female	size: 42/44	32055
32055-44	Джинсы	Джинсы	https://m.ququ.shop/product/105250-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105250-UCALTR-0.jpg	in_stock	3899 TJS	Diesel	female	size: 44	32055
32055-44-46	Джинсы	Джинсы	https://m.ququ.shop/product/105250-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105250-UCALTR-0.jpg	in_stock	3899 TJS	Diesel	female	size: 44/46	32055
8056-40	Платье	Платье	https://m.ququ.shop/product/102888-NBALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102888-NBALTR-0.jpg	in_stock	8099 TJS	Love Moschino	female	size: 40	8056
8056-42	Платье	Платье	https://m.ququ.shop/product/102888-NBALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102888-NBALTR-0.jpg	in_stock	8099 TJS	Love Moschino	female	size: 42	8056
8056-44	Платье	Платье	https://m.ququ.shop/product/102888-NBALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102888-NBALTR-0.jpg	in_stock	8099 TJS	Love Moschino	female	size: 44	8056
8056-46	Платье	Платье	https://m.ququ.shop/product/102888-NBALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102888-NBALTR-0.jpg	in_stock	8099 TJS	Love Moschino	female	size: 46	8056
30129-50	Брюки	Брюки	https://m.ququ.shop/product/109791-WCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109791-WCALTR-0.jpg	in_stock	4999 TJS	Karl Lagerfeld	male	size: 50	30129
30129-52	Брюки	Брюки	https://m.ququ.shop/product/109791-WCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109791-WCALTR-0.jpg	in_stock	4999 TJS	Karl Lagerfeld	male	size: 52	30129
30129-54	Брюки	Брюки	https://m.ququ.shop/product/109791-WCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109791-WCALTR-0.jpg	in_stock	4999 TJS	Karl Lagerfeld	male	size: 54	30129
30129-56	Брюки	Брюки	https://m.ququ.shop/product/109791-WCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109791-WCALTR-0.jpg	in_stock	4999 TJS	Karl Lagerfeld	male	size: 56	30129
29251-42	Джинсы	Джинсы	https://m.ququ.shop/product/101270-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101270-UCALTR-0.jpg	in_stock	6349 TJS	Pinko	female	size: 42	29251
29251-42-44	Джинсы	Джинсы	https://m.ququ.shop/product/101270-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101270-UCALTR-0.jpg	in_stock	6349 TJS	Pinko	female	size: 42/44	29251
29251-44	Джинсы	Джинсы	https://m.ququ.shop/product/101270-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101270-UCALTR-0.jpg	in_stock	6349 TJS	Pinko	female	size: 44	29251
29251-44-46	Джинсы	Джинсы	https://m.ququ.shop/product/101270-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101270-UCALTR-0.jpg	in_stock	6349 TJS	Pinko	female	size: 44/46	29251
33863-48-50	Брюки спортивные	Брюки спортивные	https://m.ququ.shop/product/109830-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109830-UCALTR-0.jpg	in_stock	2299 TJS	EA7	female	size: 48/50	33863
33053-40-42	Футболка	Футболка	https://m.ququ.shop/product/101259-XCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101259-XCALTR-0.jpg	in_stock	1199 TJS	Diesel	female	size: 40/42	33053
33053-42-44	Футболка	Футболка	https://m.ququ.shop/product/101259-XCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101259-XCALTR-0.jpg	in_stock	1199 TJS	Diesel	female	size: 42/44	33053
33053-44-46	Футболка	Футболка	https://m.ququ.shop/product/101259-XCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101259-XCALTR-0.jpg	in_stock	1199 TJS	Diesel	female	size: 44/46	33053
33053-46-48	Футболка	Футболка	https://m.ququ.shop/product/101259-XCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101259-XCALTR-0.jpg	in_stock	1199 TJS	Diesel	female	size: 46/48	33053
27986-42	Юбка	Юбка	https://m.ququ.shop/product/100766-VCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100766-VCALTR-0.jpg	in_stock	4849 TJS	Pinko	female	size: 42	27986
27986-46	Юбка	Юбка	https://m.ququ.shop/product/100766-VCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100766-VCALTR-0.jpg	in_stock	4849 TJS	Pinko	female	size: 46	27986
33523-00	Бейсболка	Бейсболка	https://m.ququ.shop/product/104322-GCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104322-GCALTR-0.jpg	in_stock	1399 TJS	Karl Lagerfeld	female	size: 00	33523
32161-S	Ремень	Ремень	https://m.ququ.shop/product/109312-XCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109312-XCALTR-0.jpg	in_stock	1849 TJS	Coccinelle	female	size: S	32161
32161-M	Ремень	Ремень	https://m.ququ.shop/product/109312-XCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109312-XCALTR-0.jpg	in_stock	1849 TJS	Coccinelle	female	size: M	32161
32161-L	Ремень	Ремень	https://m.ququ.shop/product/109312-XCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109312-XCALTR-0.jpg	in_stock	1849 TJS	Coccinelle	female	size: L	32161
32161-XL	Ремень	Ремень	https://m.ququ.shop/product/109312-XCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109312-XCALTR-0.jpg	in_stock	1849 TJS	Coccinelle	female	size: XL	32161
17627-40	Платье	Платье	https://m.ququ.shop/product/109268-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109268-SCALTR-0.jpg	in_stock	3899 TJS	Love Moschino	female	size: 40	17627
31805-38,5	Туфли	Туфли	https://m.ququ.shop/product/VBKY0W-X200PM	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/VBKY0W-X200PM-0.jpg	in_stock	4549 TJS	Furla	female	size: 38,5	31805
31805-39	Туфли	Туфли	https://m.ququ.shop/product/VBKY0W-X200PM	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/VBKY0W-X200PM-0.jpg	in_stock	4549 TJS	Furla	female	size: 39	31805
17920-48-50	Брюки спортивные	Брюки спортивные	https://m.ququ.shop/product/104934-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104934-TCALTR-0.jpg	in_stock	4699 TJS	Emporio Armani	male	size: 48/50	17920
17920-50-52	Брюки спортивные	Брюки спортивные	https://m.ququ.shop/product/104934-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104934-TCALTR-0.jpg	in_stock	4699 TJS	Emporio Armani	male	size: 50/52	17920
17920-52-54	Брюки спортивные	Брюки спортивные	https://m.ququ.shop/product/104934-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104934-TCALTR-0.jpg	in_stock	4699 TJS	Emporio Armani	male	size: 52/54	17920
17920-54-56	Брюки спортивные	Брюки спортивные	https://m.ququ.shop/product/104934-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104934-TCALTR-0.jpg	in_stock	4699 TJS	Emporio Armani	male	size: 54/56	17920
31662-30-L32	Брюки	Брюки	https://m.ququ.shop/product/108676-WCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108676-WCALTR-0.jpg	in_stock	2849 TJS	Tommy Hilfiger	male	size: 30/L32	31662
