id,title,description,gender,availability,inventory,condition,price,sale_price,link,image_link,brand,size,product_type,item_group_id
50303-85,Hugo,Ремень,men,in stock,100,new,"1249,00 TJS","1249,00 TJS",https://m.ququ.shop/product/101435-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101435-YCALTR-0.jpg,Hugo,size: 85,Ремень,50303
50303-90,Hugo,Ремень,men,in stock,100,new,"1249,00 TJS","1249,00 TJS",https://m.ququ.shop/product/101435-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101435-YCALTR-0.jpg,Hugo,size: 90,Ремень,50303
50303-95,Hugo,Ремень,men,in stock,100,new,"1249,00 TJS","1249,00 TJS",https://m.ququ.shop/product/101435-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101435-YCALTR-0.jpg,Hugo,size: 95,Ремень,50303
50303-100,Hugo,Ремень,men,in stock,100,new,"1249,00 TJS","1249,00 TJS",https://m.ququ.shop/product/101435-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101435-YCALTR-0.jpg,Hugo,size: 100,Ремень,50303
54900-40,Liu Jo,Жакет,women,in stock,100,new,"6549,00 TJS","6549,00 TJS",https://m.ququ.shop/product/102597-ZCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102597-ZCALTR-0.jpg,Liu Jo,size: 40,Жакет,54900
54900-42,Liu Jo,Жакет,women,in stock,100,new,"6549,00 TJS","6549,00 TJS",https://m.ququ.shop/product/102597-ZCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102597-ZCALTR-0.jpg,Liu Jo,size: 42,Жакет,54900
54900-44,Liu Jo,Жакет,women,in stock,100,new,"6549,00 TJS","6549,00 TJS",https://m.ququ.shop/product/102597-ZCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102597-ZCALTR-0.jpg,Liu Jo,size: 44,Жакет,54900
58906-52-54,Boss,Рубашка,men,in stock,100,new,"2049,00 TJS","2049,00 TJS",https://m.ququ.shop/product/104584-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104584-YCALTR-0.jpg,Boss,size: 52/54,Рубашка,58906
33615-35,Boss,Кеды,women,in stock,100,new,"3299,00 TJS","3299,00 TJS",https://m.ququ.shop/product/106992-VCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106992-VCALTR-0.jpg,Boss,size: 35,Кеды,33615
33615-36,Boss,Кеды,women,in stock,100,new,"3299,00 TJS","3299,00 TJS",https://m.ququ.shop/product/106992-VCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106992-VCALTR-0.jpg,Boss,size: 36,Кеды,33615
33615-37,Boss,Кеды,women,in stock,100,new,"3299,00 TJS","3299,00 TJS",https://m.ququ.shop/product/106992-VCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106992-VCALTR-0.jpg,Boss,size: 37,Кеды,33615
33615-38,Boss,Кеды,women,in stock,100,new,"3299,00 TJS","3299,00 TJS",https://m.ququ.shop/product/106992-VCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106992-VCALTR-0.jpg,Boss,size: 38,Кеды,33615
33615-39,Boss,Кеды,women,in stock,100,new,"3299,00 TJS","3299,00 TJS",https://m.ququ.shop/product/106992-VCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106992-VCALTR-0.jpg,Boss,size: 39,Кеды,33615
33615-40,Boss,Кеды,women,in stock,100,new,"3299,00 TJS","3299,00 TJS",https://m.ququ.shop/product/106992-VCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106992-VCALTR-0.jpg,Boss,size: 40,Кеды,33615
59748-46-48,Armani Exchange,Рубашка,men,in stock,100,new,"2249,00 TJS","2249,00 TJS",https://m.ququ.shop/product/108695-UCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108695-UCALTR-0.jpg,Armani Exchange,size: 46/48,Рубашка,59748
59748-48-50,Armani Exchange,Рубашка,men,in stock,100,new,"2249,00 TJS","2249,00 TJS",https://m.ququ.shop/product/108695-UCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108695-UCALTR-0.jpg,Armani Exchange,size: 48/50,Рубашка,59748
59748-50-52,Armani Exchange,Рубашка,men,in stock,100,new,"2249,00 TJS","2249,00 TJS",https://m.ququ.shop/product/108695-UCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108695-UCALTR-0.jpg,Armani Exchange,size: 50/52,Рубашка,59748
49495-40,Versace Jeans Couture,Кроссовки,men,in stock,100,new,"7749,00 TJS","7749,00 TJS",https://m.ququ.shop/product/104958-ZCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104958-ZCALTR-0.jpg,Versace Jeans Couture,size: 40,Кроссовки,49495
49495-41,Versace Jeans Couture,Кроссовки,men,in stock,100,new,"7749,00 TJS","7749,00 TJS",https://m.ququ.shop/product/104958-ZCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104958-ZCALTR-0.jpg,Versace Jeans Couture,size: 41,Кроссовки,49495
49495-42,Versace Jeans Couture,Кроссовки,men,in stock,100,new,"7749,00 TJS","7749,00 TJS",https://m.ququ.shop/product/104958-ZCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104958-ZCALTR-0.jpg,Versace Jeans Couture,size: 42,Кроссовки,49495
58820-46-48,Boss,Поло,men,in stock,100,new,"1749,00 TJS","1749,00 TJS",https://m.ququ.shop/product/100721-MCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100721-MCALTR-0.jpg,Boss,size: 46/48,Поло,58820
47184-38-40,Diesel,Джинсы,women,in stock,100,new,"4199,00 TJS","4199,00 TJS",https://m.ququ.shop/product/306098-IAALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/306098-IAALTR-0.jpg,Diesel,size: 38/40,Джинсы,47184
47208-29-L32,Diesel,Джинсы,men,in stock,100,new,"5349,00 TJS","5349,00 TJS",https://m.ququ.shop/product/107362-WCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107362-WCALTR-0.jpg,Diesel,size: 29/L32,Джинсы,47208
47208-36-L32,Diesel,Джинсы,men,in stock,100,new,"5349,00 TJS","5349,00 TJS",https://m.ququ.shop/product/107362-WCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107362-WCALTR-0.jpg,Diesel,size: 36/L32,Джинсы,47208
47208-33-L33,Diesel,Джинсы,men,in stock,100,new,"5349,00 TJS","5349,00 TJS",https://m.ququ.shop/product/107362-WCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107362-WCALTR-0.jpg,Diesel,size: 33/L33,Джинсы,47208
47208-38-L33,Diesel,Джинсы,men,in stock,100,new,"5349,00 TJS","5349,00 TJS",https://m.ququ.shop/product/107362-WCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107362-WCALTR-0.jpg,Diesel,size: 38/L33,Джинсы,47208
45748-40-42,Karl Lagerfeld,Комбинезон,women,in stock,100,new,"5349,00 TJS","5349,00 TJS",https://m.ququ.shop/product/104452-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104452-TCALTR-0.jpg,Karl Lagerfeld,size: 40/42,Комбинезон,45748
45748-42-44,Karl Lagerfeld,Комбинезон,women,in stock,100,new,"5349,00 TJS","5349,00 TJS",https://m.ququ.shop/product/104452-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104452-TCALTR-0.jpg,Karl Lagerfeld,size: 42/44,Комбинезон,45748
45748-44-46,Karl Lagerfeld,Комбинезон,women,in stock,100,new,"5349,00 TJS","5349,00 TJS",https://m.ququ.shop/product/104452-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104452-TCALTR-0.jpg,Karl Lagerfeld,size: 44/46,Комбинезон,45748
45748-46-48,Karl Lagerfeld,Комбинезон,women,in stock,100,new,"5349,00 TJS","5349,00 TJS",https://m.ququ.shop/product/104452-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104452-TCALTR-0.jpg,Karl Lagerfeld,size: 46/48,Комбинезон,45748
58311-48-50,Aeronautica Militare,Футболка,men,in stock,100,new,"1699,00 TJS","1699,00 TJS",https://m.ququ.shop/product/106100-UCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106100-UCALTR-0.jpg,Aeronautica Militare,size: 48/50,Футболка,58311
58311-50-52,Aeronautica Militare,Футболка,men,in stock,100,new,"1699,00 TJS","1699,00 TJS",https://m.ququ.shop/product/106100-UCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106100-UCALTR-0.jpg,Aeronautica Militare,size: 50/52,Футболка,58311
58311-52-54,Aeronautica Militare,Футболка,men,in stock,100,new,"1699,00 TJS","1699,00 TJS",https://m.ququ.shop/product/106100-UCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106100-UCALTR-0.jpg,Aeronautica Militare,size: 52/54,Футболка,58311
58311-54-56,Aeronautica Militare,Футболка,men,in stock,100,new,"1699,00 TJS","1699,00 TJS",https://m.ququ.shop/product/106100-UCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106100-UCALTR-0.jpg,Aeronautica Militare,size: 54/56,Футболка,58311
58311-56-58,Aeronautica Militare,Футболка,men,in stock,100,new,"1699,00 TJS","1699,00 TJS",https://m.ququ.shop/product/106100-UCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106100-UCALTR-0.jpg,Aeronautica Militare,size: 56/58,Футболка,58311
35033-46-48,Karl Lagerfeld,Брюки спортивные,men,in stock,100,new,"4749,00 TJS","4749,00 TJS",https://m.ququ.shop/product/100991-WCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100991-WCALTR-0.jpg,Karl Lagerfeld,size: 46/48,Брюки,35033
35033-48-50,Karl Lagerfeld,Брюки спортивные,men,in stock,100,new,"4749,00 TJS","4749,00 TJS",https://m.ququ.shop/product/100991-WCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100991-WCALTR-0.jpg,Karl Lagerfeld,size: 48/50,Брюки,35033
35033-50-52,Karl Lagerfeld,Брюки спортивные,men,in stock,100,new,"4749,00 TJS","4749,00 TJS",https://m.ququ.shop/product/100991-WCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100991-WCALTR-0.jpg,Karl Lagerfeld,size: 50/52,Брюки,35033
35033-52-54,Karl Lagerfeld,Брюки спортивные,men,in stock,100,new,"4749,00 TJS","4749,00 TJS",https://m.ququ.shop/product/100991-WCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100991-WCALTR-0.jpg,Karl Lagerfeld,size: 52/54,Брюки,35033
56600-00,Karl Lagerfeld,Бейсболка,men,in stock,100,new,"1499,00 TJS","1499,00 TJS",https://m.ququ.shop/product/106991-WCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106991-WCALTR-0.jpg,Karl Lagerfeld,size: 00,Бейсболка,56600
25443-40,Love Moschino,Брюки спортивные,women,in stock,100,new,"4599,00 TJS","4599,00 TJS",https://m.ququ.shop/product/102948-SCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102948-SCALTR-0.jpg,Love Moschino,size: 40,Брюки,25443
25443-46,Love Moschino,Брюки спортивные,women,in stock,100,new,"4599,00 TJS","4599,00 TJS",https://m.ququ.shop/product/102948-SCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102948-SCALTR-0.jpg,Love Moschino,size: 46,Брюки,25443
58967-40-42,Boss,Футболка,women,in stock,100,new,"1899,00 TJS","1899,00 TJS",https://m.ququ.shop/product/109492-VCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109492-VCALTR-0.jpg,Boss,size: 40/42,Футболка,58967
58967-42-44,Boss,Футболка,women,in stock,100,new,"1899,00 TJS","1899,00 TJS",https://m.ququ.shop/product/109492-VCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109492-VCALTR-0.jpg,Boss,size: 42/44,Футболка,58967
58967-44-46,Boss,Футболка,women,in stock,100,new,"1899,00 TJS","1899,00 TJS",https://m.ququ.shop/product/109492-VCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109492-VCALTR-0.jpg,Boss,size: 44/46,Футболка,58967
58967-46-48,Boss,Футболка,women,in stock,100,new,"1899,00 TJS","1899,00 TJS",https://m.ququ.shop/product/109492-VCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109492-VCALTR-0.jpg,Boss,size: 46/48,Футболка,58967
47695-23-L32,Diesel,Джинсы,women,in stock,100,new,"3949,00 TJS","3949,00 TJS",https://m.ququ.shop/product/107540-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107540-TCALTR-0.jpg,Diesel,size: 23/L32,Джинсы,47695
52624-38,Max&Co,Топ,women,in stock,100,new,"2749,00 TJS","2749,00 TJS",https://m.ququ.shop/product/106987-HCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106987-HCALTR-0.jpg,Max&Co,size: 38,Топ,52624
38965-42,Tommy Hilfiger,Кеды,men,in stock,100,new,"2949,00 TJS","2949,00 TJS",https://m.ququ.shop/product/102367-ZCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102367-ZCALTR-0.jpg,Tommy Hilfiger,size: 42,Кеды,38965
38965-43,Tommy Hilfiger,Кеды,men,in stock,100,new,"2949,00 TJS","2949,00 TJS",https://m.ququ.shop/product/102367-ZCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102367-ZCALTR-0.jpg,Tommy Hilfiger,size: 43,Кеды,38965
38965-44,Tommy Hilfiger,Кеды,men,in stock,100,new,"2949,00 TJS","2949,00 TJS",https://m.ququ.shop/product/102367-ZCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102367-ZCALTR-0.jpg,Tommy Hilfiger,size: 44,Кеды,38965
38965-45,Tommy Hilfiger,Кеды,men,in stock,100,new,"2949,00 TJS","2949,00 TJS",https://m.ququ.shop/product/102367-ZCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102367-ZCALTR-0.jpg,Tommy Hilfiger,size: 45,Кеды,38965
36666-59,Furla,Очки солнцезащитные,women,in stock,100,new,"2749,00 TJS","2749,00 TJS",https://m.ququ.shop/product/107318-PCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107318-PCALTR-0.jpg,Furla,size: 59,Очки,36666
19639-46-48,EA7,Костюм спортивный,men,in stock,100,new,"3399,00 TJS","3399,00 TJS",https://m.ququ.shop/product/5NYKHM-E200AE,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/5NYKHM-E200AE-0.jpg,EA7,size: 46/48,Костюм,19639
19639-48-50,EA7,Костюм спортивный,men,in stock,100,new,"3399,00 TJS","3399,00 TJS",https://m.ququ.shop/product/5NYKHM-E200AE,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/5NYKHM-E200AE-0.jpg,EA7,size: 48/50,Костюм,19639
19639-50-52,EA7,Костюм спортивный,men,in stock,100,new,"3399,00 TJS","3399,00 TJS",https://m.ququ.shop/product/5NYKHM-E200AE,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/5NYKHM-E200AE-0.jpg,EA7,size: 50/52,Костюм,19639
19639-52-54,EA7,Костюм спортивный,men,in stock,100,new,"3399,00 TJS","3399,00 TJS",https://m.ququ.shop/product/5NYKHM-E200AE,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/5NYKHM-E200AE-0.jpg,EA7,size: 52/54,Костюм,19639
19639-54-56,EA7,Костюм спортивный,men,in stock,100,new,"3399,00 TJS","3399,00 TJS",https://m.ququ.shop/product/5NYKHM-E200AE,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/5NYKHM-E200AE-0.jpg,EA7,size: 54/56,Костюм,19639
19639-56-58,EA7,Костюм спортивный,men,in stock,100,new,"3399,00 TJS","3399,00 TJS",https://m.ququ.shop/product/5NYKHM-E200AE,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/5NYKHM-E200AE-0.jpg,EA7,size: 56/58,Костюм,19639
49498-35,Versace Jeans Couture,Туфли,women,in stock,100,new,"5949,00 TJS","5949,00 TJS",https://m.ququ.shop/product/108858-ZCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108858-ZCALTR-0.jpg,Versace Jeans Couture,size: 35,Туфли,49498
49498-36,Versace Jeans Couture,Туфли,women,in stock,100,new,"5949,00 TJS","5949,00 TJS",https://m.ququ.shop/product/108858-ZCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108858-ZCALTR-0.jpg,Versace Jeans Couture,size: 36,Туфли,49498
49498-37,Versace Jeans Couture,Туфли,women,in stock,100,new,"5949,00 TJS","5949,00 TJS",https://m.ququ.shop/product/108858-ZCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108858-ZCALTR-0.jpg,Versace Jeans Couture,size: 37,Туфли,49498
49498-38,Versace Jeans Couture,Туфли,women,in stock,100,new,"5949,00 TJS","5949,00 TJS",https://m.ququ.shop/product/108858-ZCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108858-ZCALTR-0.jpg,Versace Jeans Couture,size: 38,Туфли,49498
49498-39,Versace Jeans Couture,Туфли,women,in stock,100,new,"5949,00 TJS","5949,00 TJS",https://m.ququ.shop/product/108858-ZCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108858-ZCALTR-0.jpg,Versace Jeans Couture,size: 39,Туфли,49498
49498-40,Versace Jeans Couture,Туфли,women,in stock,100,new,"5949,00 TJS","5949,00 TJS",https://m.ququ.shop/product/108858-ZCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108858-ZCALTR-0.jpg,Versace Jeans Couture,size: 40,Туфли,49498
34798-38,Max&Co,Блуза,women,in stock,100,new,"2849,00 TJS","2849,00 TJS",https://m.ququ.shop/product/109444-SCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109444-SCALTR-0.jpg,Max&Co,size: 38,Блуза,34798
34798-40,Max&Co,Блуза,women,in stock,100,new,"2849,00 TJS","2849,00 TJS",https://m.ququ.shop/product/109444-SCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109444-SCALTR-0.jpg,Max&Co,size: 40,Блуза,34798
34798-42,Max&Co,Блуза,women,in stock,100,new,"2849,00 TJS","2849,00 TJS",https://m.ququ.shop/product/109444-SCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109444-SCALTR-0.jpg,Max&Co,size: 42,Блуза,34798
51705-37,Tommy Hilfiger,Кроссовки,women,in stock,100,new,"2949,00 TJS","2949,00 TJS",https://m.ququ.shop/product/207494-VCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/207494-VCALTR-0.jpg,Tommy Hilfiger,size: 37,Кроссовки,51705
51705-38,Tommy Hilfiger,Кроссовки,women,in stock,100,new,"2949,00 TJS","2949,00 TJS",https://m.ququ.shop/product/207494-VCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/207494-VCALTR-0.jpg,Tommy Hilfiger,size: 38,Кроссовки,51705
51705-39,Tommy Hilfiger,Кроссовки,women,in stock,100,new,"2949,00 TJS","2949,00 TJS",https://m.ququ.shop/product/207494-VCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/207494-VCALTR-0.jpg,Tommy Hilfiger,size: 39,Кроссовки,51705
